,name,class
63,samples_fake_cond_BigGAN_broken_778_.jpg,2
64,dc354_discolored_002_bottom_086.png,1
65,samples_fake_cond_BigGAN_discolored_3900_.jpg,0
66,dc354_discolored_000_bottom_235.png,1
67,samples_fake_cond_BigGAN_silkcut_1721_.jpg,3
68,samples_fake_cond_BigGAN_discolored_3542_.jpg,0
69,samples_fake_cond_BigGAN_silkcut_3767_.jpg,3
70,dc354_silkcut_000_bottom_006.png,2
71,samples_fake_cond_BigGAN_silkcut_296_.jpg,3
72,new_dc354_discolored_001_top_216.png,0
73,dc354_discolored_004_top_104.png,0
74,samples_fake_cond_BigGAN_broken_1487_.jpg,2
75,samples_fake_cond_BigGAN_silkcut_4273_.jpg,3
76,dc354_broken_002_top_245.png,2
77,dc354_discolored_002_bottom_166.png,1
78,samples_fake_cond_BigGAN_silkcut_724_.jpg,3
79,dc354_silkcut_002_bottom_021.png,0
80,new_dc354_discolored_002_bottom_208.png,0
81,dc354_broken_001_top_023.png,2
82,new_dc317_broken_002_top_094.png,1
83,new_dc354_broken_001_top_138.png,2
84,new_dc317_broken_001_bottom_034.png,0
85,samples_fake_cond_BigGAN_discolored_2204_.jpg,0
86,dc354_discolored_006_top_090.png,2
87,samples_fake_cond_BigGAN_silkcut_3198_.jpg,3
88,samples_fake_cond_BigGAN_silkcut_2959_.jpg,3
89,samples_fake_cond_BigGAN_silkcut_4951_.jpg,3
90,new_dc354_broken_002_top_164.png,2
91,samples_fake_cond_BigGAN_silkcut_1497_.jpg,3
92,new_dc317_silkcut_000_bottom_069.png,1
93,samples_fake_cond_BigGAN_silkcut_500_.jpg,3
94,samples_fake_cond_BigGAN_broken_1288_.jpg,2
95,new_dc317_broken_000_bottom_046.png,0
96,new_dc317_broken_001_top_083.png,2
97,new_dc354_discolored_002_top_164.png,1
98,samples_fake_cond_BigGAN_silkcut_1546_.jpg,3
99,samples_fake_cond_BigGAN_discolored_657_.jpg,0
100,new_dc317_broken_000_top_287.png,2
101,samples_fake_cond_BigGAN_discolored_1461_.jpg,0
102,samples_fake_cond_BigGAN_discolored_8_.jpg,0
103,samples_fake_cond_BigGAN_silkcut_717_.jpg,3
104,samples_fake_cond_BigGAN_discolored_3523_.jpg,0
105,new_dc354_broken_002_top_090.png,1
106,samples_fake_cond_BigGAN_discolored_501_.jpg,0
107,samples_fake_cond_BigGAN_discolored_3778_.jpg,0
108,dc354_broken_000_top_162.png,2
109,samples_fake_cond_BigGAN_broken_1280_.jpg,2
110,samples_fake_cond_BigGAN_discolored_2595_.jpg,0
111,samples_fake_cond_BigGAN_discolored_2941_.jpg,0
112,dc354_discolored_000_top_013.png,0
113,dc354_silkcut_002_top_138.png,1
114,new_dc317_broken_001_top_128.png,2
115,samples_fake_cond_BigGAN_broken_1024_.jpg,2
116,samples_fake_cond_BigGAN_discolored_1580_.jpg,0
117,new_dc354_discolored_000_top_090.png,1
118,samples_fake_cond_BigGAN_silkcut_3600_.jpg,3
119,samples_fake_cond_BigGAN_discolored_1033_.jpg,0
120,samples_fake_cond_BigGAN_silkcut_4214_.jpg,3
121,samples_fake_cond_BigGAN_discolored_3190_.jpg,0
122,dc354_silkcut_001_bottom_012.png,1
123,dc354_discolored_002_top_248.png,2
124,new_dc354_discolored_001_bottom_133.png,1
125,dc354_broken_002_bottom_095.png,1
126,new_dc317_broken_002_bottom_150.png,2
127,dc354_silkcut_004_bottom_135.png,3
128,samples_fake_cond_BigGAN_discolored_3119_.jpg,0
129,dc354_discolored_004_bottom_097.png,1
130,new_dc354_broken_002_bottom_050.png,1
131,new_dc354_discolored_001_bottom_026.png,2
132,dc354_broken_004_top_108.png,2
133,dc354_discolored_004_top_202.png,3
134,samples_fake_cond_BigGAN_discolored_3546_.jpg,0
135,dc354_discolored_002_top_096.png,0
136,dc354_silkcut_000_bottom_020.png,1
137,dc354_discolored_005_top_049.png,0
138,samples_fake_cond_BigGAN_silkcut_5452_.jpg,3
139,new_dc354_broken_001_top_243.png,0
140,new_dc354_discolored_000_top_144.png,1
141,samples_fake_cond_BigGAN_discolored_3678_.jpg,0
142,new_dc354_discolored_001_top_042.png,2
143,new_dc317_broken_000_bottom_005.png,2
144,samples_fake_cond_BigGAN_silkcut_3110_.jpg,3
145,samples_fake_cond_BigGAN_silkcut_3952_.jpg,3
146,new_dc317_broken_002_top_225.png,2
147,new_dc317_silkcut_000_top_202.png,0
148,samples_fake_cond_BigGAN_silkcut_3331_.jpg,3
149,samples_fake_cond_BigGAN_silkcut_1237_.jpg,3
150,samples_fake_cond_BigGAN_silkcut_3199_.jpg,3
151,samples_fake_cond_BigGAN_silkcut_4688_.jpg,3
152,samples_fake_cond_BigGAN_silkcut_3310_.jpg,3
153,dc354_broken_002_bottom_057.png,3
154,samples_fake_cond_BigGAN_silkcut_1468_.jpg,3
155,new_dc317_discolored_000_top_113.png,0
156,new_dc317_broken_000_top_177.png,2
157,samples_fake_cond_BigGAN_silkcut_3820_.jpg,3
158,samples_fake_cond_BigGAN_discolored_3507_.jpg,0
159,samples_fake_cond_BigGAN_silkcut_3234_.jpg,3
160,samples_fake_cond_BigGAN_discolored_4140_.jpg,0
161,dc354_silkcut_001_top_096.png,1
162,dc354_silkcut_002_bottom_086.png,3
163,samples_fake_cond_BigGAN_silkcut_605_.jpg,3
164,samples_fake_cond_BigGAN_discolored_359_.jpg,0
165,dc354_silkcut_004_bottom_216.png,2
166,samples_fake_cond_BigGAN_discolored_3472_.jpg,0
167,dc354_broken_001_bottom_250.png,1
168,samples_fake_cond_BigGAN_silkcut_2860_.jpg,3
169,dc354_discolored_003_top_131.png,0
170,dc354_broken_001_bottom_163.png,2
171,new_dc354_discolored_001_bottom_069.png,1
172,new_dc354_broken_002_top_095.png,2
173,dc354_broken_001_bottom_048.png,2
174,dc354_discolored_003_bottom_175.png,1
175,samples_fake_cond_BigGAN_silkcut_1529_.jpg,3
176,samples_fake_cond_BigGAN_silkcut_3936_.jpg,3
177,dc354_silkcut_003_top_056.png,3
178,samples_fake_cond_BigGAN_discolored_1093_.jpg,0
179,new_dc317_silkcut_000_top_039.png,1
180,new_dc354_broken_001_bottom_284.png,2
181,dc354_discolored_001_top_067.png,1
182,dc354_silkcut_001_top_112.png,1
183,new_dc317_silkcut_001_top_188.png,1
184,new_dc354_discolored_000_top_290.png,2
185,new_dc354_discolored_001_bottom_283.png,2
186,dc354_silkcut_004_top_138.png,2
187,samples_fake_cond_BigGAN_discolored_3827_.jpg,0
188,dc354_broken_003_top_013.png,1
189,new_dc317_broken_001_bottom_092.png,1
190,dc354_silkcut_001_bottom_269.png,1
191,samples_fake_cond_BigGAN_discolored_49_.jpg,0
192,new_dc317_discolored_002_top_003.png,2
193,samples_fake_cond_BigGAN_discolored_413_.jpg,0
194,new_dc317_broken_001_top_126.png,0
195,samples_fake_cond_BigGAN_silkcut_2118_.jpg,3
196,new_dc317_discolored_000_top_236.png,2
197,new_dc354_silkcut_000_bottom_015.png,1
198,new_dc354_discolored_000_top_310.png,1
199,new_dc354_broken_002_top_119.png,2
200,new_dc317_discolored_002_top_226.png,1
201,samples_fake_cond_BigGAN_silkcut_5272_.jpg,3
202,samples_fake_cond_BigGAN_silkcut_5065_.jpg,3
203,dc354_broken_002_top_047.png,2
204,samples_fake_cond_BigGAN_discolored_2171_.jpg,0
205,samples_fake_cond_BigGAN_discolored_1872_.jpg,0
206,dc354_discolored_004_bottom_010.png,1
207,dc354_discolored_002_top_018.png,1
208,dc354_silkcut_002_bottom_017.png,1
209,dc354_silkcut_003_bottom_238.png,3
210,dc354_discolored_001_top_077.png,1
211,new_dc354_broken_002_top_062.png,2
212,new_dc354_discolored_001_bottom_087.png,0
213,dc354_silkcut_001_bottom_201.png,3
214,new_dc317_discolored_000_top_156.png,0
215,samples_fake_cond_BigGAN_silkcut_2201_.jpg,3
216,samples_fake_cond_BigGAN_broken_1020_.jpg,2
217,samples_fake_cond_BigGAN_silkcut_4519_.jpg,3
218,new_dc354_discolored_002_bottom_059.png,1
219,new_dc354_discolored_001_bottom_010.png,1
220,samples_fake_cond_BigGAN_discolored_609_.jpg,0
221,dc354_silkcut_002_top_283.png,3
222,dc354_discolored_002_bottom_240.png,1
223,dc354_discolored_002_top_209.png,0
224,samples_fake_cond_BigGAN_silkcut_2917_.jpg,3
225,dc354_silkcut_002_bottom_150.png,2
226,new_dc354_broken_001_bottom_251.png,2
227,dc354_discolored_003_bottom_147.png,1
228,dc354_discolored_000_bottom_229.png,1
229,new_dc317_silkcut_000_top_060.png,2
230,samples_fake_cond_BigGAN_broken_1240_.jpg,2
231,dc354_broken_002_bottom_248.png,0
232,new_dc354_broken_002_top_018.png,2
233,dc354_broken_002_bottom_133.png,0
234,new_dc354_discolored_000_top_124.png,2
235,new_dc317_broken_001_top_194.png,2
236,new_dc317_discolored_002_bottom_112.png,0
237,dc354_broken_004_top_117.png,2
238,dc354_silkcut_002_top_102.png,1
239,new_dc354_broken_000_bottom_330.png,0
240,samples_fake_cond_BigGAN_discolored_2118_.jpg,0
241,dc354_broken_002_top_031.png,0
242,samples_fake_cond_BigGAN_silkcut_2366_.jpg,3
243,new_dc317_silkcut_001_bottom_091.png,1
244,new_dc317_silkcut_001_top_111.png,0
245,dc354_silkcut_000_bottom_010.png,3
246,samples_fake_cond_BigGAN_silkcut_4656_.jpg,3
247,new_dc317_discolored_000_bottom_120.png,0
248,new_dc354_discolored_002_top_034.png,2
249,new_dc354_broken_002_top_285.png,1
250,new_dc354_discolored_000_bottom_149.png,1
251,samples_fake_cond_BigGAN_broken_138_.jpg,2
252,new_dc354_discolored_001_bottom_075.png,1
253,samples_fake_cond_BigGAN_silkcut_3027_.jpg,3
254,new_dc354_silkcut_000_top_082.png,1
255,samples_fake_cond_BigGAN_silkcut_3849_.jpg,3
256,samples_fake_cond_BigGAN_discolored_2719_.jpg,0
257,dc354_silkcut_000_top_109.png,3
258,dc354_broken_002_top_273.png,2
259,samples_fake_cond_BigGAN_discolored_1699_.jpg,0
260,dc354_discolored_001_bottom_156.png,0
261,new_dc354_discolored_000_bottom_270.png,1
262,samples_fake_cond_BigGAN_discolored_4125_.jpg,0
263,dc354_silkcut_003_bottom_171.png,3
264,samples_fake_cond_BigGAN_discolored_2313_.jpg,0
265,dc354_discolored_002_bottom_023.png,1
266,samples_fake_cond_BigGAN_discolored_1513_.jpg,0
267,new_dc317_discolored_001_top_212.png,1
268,new_dc317_discolored_002_top_087.png,1
269,new_dc317_broken_002_bottom_017.png,0
270,new_dc317_discolored_000_bottom_258.png,2
271,samples_fake_cond_BigGAN_silkcut_4936_.jpg,3
272,new_dc317_silkcut_001_bottom_246.png,0
273,samples_fake_cond_BigGAN_broken_1482_.jpg,2
274,samples_fake_cond_BigGAN_discolored_442_.jpg,0
275,samples_fake_cond_BigGAN_silkcut_4124_.jpg,3
276,samples_fake_cond_BigGAN_discolored_2837_.jpg,0
277,samples_fake_cond_BigGAN_silkcut_4080_.jpg,3
278,samples_fake_cond_BigGAN_silkcut_3248_.jpg,3
279,new_dc354_broken_001_top_176.png,2
280,new_dc317_silkcut_001_top_232.png,1
281,dc354_silkcut_002_bottom_278.png,3
282,samples_fake_cond_BigGAN_discolored_2134_.jpg,0
283,dc354_discolored_000_bottom_139.png,1
284,new_dc354_broken_002_top_065.png,2
285,new_dc317_broken_002_bottom_106.png,0
286,samples_fake_cond_BigGAN_discolored_1040_.jpg,0
287,dc354_silkcut_004_top_165.png,1
288,new_dc354_discolored_000_bottom_093.png,2
289,dc354_discolored_000_bottom_221.png,1
290,samples_fake_cond_BigGAN_discolored_2933_.jpg,0
291,samples_fake_cond_BigGAN_silkcut_4244_.jpg,3
292,samples_fake_cond_BigGAN_silkcut_3086_.jpg,3
293,samples_fake_cond_BigGAN_silkcut_4608_.jpg,3
294,new_dc317_broken_001_top_084.png,1
295,dc354_silkcut_001_bottom_029.png,3
296,dc354_broken_002_top_098.png,3
297,samples_fake_cond_BigGAN_silkcut_3512_.jpg,3
298,new_dc354_discolored_002_bottom_227.png,1
299,dc354_discolored_000_top_037.png,0
300,new_dc317_broken_002_bottom_124.png,2
301,new_dc317_silkcut_000_top_072.png,2
302,new_dc317_broken_001_bottom_031.png,3
303,samples_fake_cond_BigGAN_discolored_3584_.jpg,0
304,new_dc317_discolored_002_top_113.png,1
305,samples_fake_cond_BigGAN_broken_1473_.jpg,2
306,dc354_discolored_005_bottom_119.png,1
307,dc354_silkcut_002_top_077.png,1
308,dc354_discolored_000_top_017.png,0
309,samples_fake_cond_BigGAN_discolored_1546_.jpg,0
310,dc354_broken_000_top_129.png,2
311,samples_fake_cond_BigGAN_silkcut_4450_.jpg,3
312,samples_fake_cond_BigGAN_silkcut_3670_.jpg,3
313,samples_fake_cond_BigGAN_silkcut_1376_.jpg,3
314,samples_fake_cond_BigGAN_silkcut_5418_.jpg,3
315,samples_fake_cond_BigGAN_silkcut_3283_.jpg,3
316,new_dc354_discolored_001_top_205.png,1
317,samples_fake_cond_BigGAN_broken_1418_.jpg,2
318,new_dc354_silkcut_000_bottom_133.png,0
319,dc354_silkcut_003_top_181.png,0
320,samples_fake_cond_BigGAN_discolored_2161_.jpg,0
321,new_dc354_discolored_002_bottom_257.png,1
322,samples_fake_cond_BigGAN_broken_923_.jpg,2
323,samples_fake_cond_BigGAN_discolored_1722_.jpg,0
324,new_dc354_broken_002_bottom_026.png,1
325,dc354_broken_003_top_225.png,2
326,samples_fake_cond_BigGAN_silkcut_5249_.jpg,3
327,samples_fake_cond_BigGAN_silkcut_199_.jpg,3
328,new_dc317_broken_002_top_193.png,2
329,dc354_discolored_002_bottom_046.png,3
330,samples_fake_cond_BigGAN_discolored_3590_.jpg,0
331,dc354_silkcut_004_top_156.png,1
332,new_dc354_silkcut_000_top_104.png,0
333,new_dc354_discolored_000_top_028.png,1
334,new_dc354_silkcut_000_bottom_028.png,2
335,dc354_broken_000_top_165.png,1
336,dc354_silkcut_000_top_036.png,3
337,new_dc317_discolored_002_top_000.png,1
338,samples_fake_cond_BigGAN_silkcut_2644_.jpg,3
339,new_dc317_broken_001_bottom_140.png,2
340,dc354_broken_000_top_018.png,2
341,samples_fake_cond_BigGAN_silkcut_2410_.jpg,3
342,samples_fake_cond_BigGAN_silkcut_2815_.jpg,3
343,dc354_discolored_006_bottom_163.png,1
344,dc354_discolored_002_top_073.png,0
345,dc354_broken_001_top_153.png,2
346,samples_fake_cond_BigGAN_silkcut_1147_.jpg,3
347,dc354_broken_003_top_125.png,2
348,dc354_silkcut_000_bottom_102.png,1
349,new_dc317_broken_000_bottom_203.png,2
350,dc354_discolored_003_top_165.png,1
351,samples_fake_cond_BigGAN_silkcut_3519_.jpg,3
352,new_dc317_discolored_000_top_069.png,1
353,samples_fake_cond_BigGAN_silkcut_3314_.jpg,3
354,samples_fake_cond_BigGAN_discolored_1520_.jpg,0
355,samples_fake_cond_BigGAN_silkcut_4554_.jpg,3
356,new_dc317_discolored_001_top_294.png,1
357,dc354_silkcut_001_bottom_156.png,1
358,samples_fake_cond_BigGAN_discolored_2170_.jpg,0
359,dc354_broken_001_top_071.png,0
360,dc354_discolored_003_top_075.png,2
361,new_dc317_broken_001_top_253.png,2
362,samples_fake_cond_BigGAN_silkcut_2412_.jpg,3
363,samples_fake_cond_BigGAN_discolored_512_.jpg,0
364,new_dc317_discolored_002_bottom_035.png,1
365,samples_fake_cond_BigGAN_silkcut_4156_.jpg,3
366,new_dc354_broken_002_bottom_043.png,2
367,new_dc317_broken_000_bottom_033.png,2
368,new_dc354_discolored_002_bottom_240.png,1
369,new_dc354_broken_001_top_067.png,2
370,dc354_silkcut_002_top_088.png,3
371,samples_fake_cond_BigGAN_discolored_2822_.jpg,0
372,new_dc354_discolored_002_top_192.png,2
373,new_dc317_discolored_001_bottom_191.png,1
374,samples_fake_cond_BigGAN_broken_1290_.jpg,2
375,new_dc317_broken_002_bottom_264.png,2
376,new_dc354_discolored_000_bottom_012.png,1
377,samples_fake_cond_BigGAN_silkcut_3290_.jpg,3
378,new_dc317_broken_002_top_252.png,2
379,samples_fake_cond_BigGAN_silkcut_259_.jpg,3
380,new_dc354_discolored_002_bottom_147.png,0
381,samples_fake_cond_BigGAN_broken_859_.jpg,2
382,samples_fake_cond_BigGAN_silkcut_4002_.jpg,3
383,samples_fake_cond_BigGAN_silkcut_1163_.jpg,3
384,new_dc354_discolored_002_top_015.png,1
385,new_dc354_silkcut_000_top_143.png,1
386,dc354_silkcut_003_bottom_121.png,1
387,new_dc354_discolored_000_bottom_079.png,1
388,samples_fake_cond_BigGAN_broken_1310_.jpg,2
389,samples_fake_cond_BigGAN_broken_159_.jpg,2
390,new_dc354_broken_000_bottom_155.png,2
391,new_dc354_broken_002_top_231.png,2
392,new_dc354_discolored_001_bottom_118.png,1
393,samples_fake_cond_BigGAN_discolored_3341_.jpg,0
394,new_dc317_silkcut_001_bottom_234.png,1
395,new_dc317_discolored_000_bottom_279.png,1
396,dc354_discolored_004_bottom_015.png,3
397,new_dc354_broken_001_bottom_125.png,0
398,new_dc354_broken_002_top_210.png,0
399,new_dc354_broken_000_top_075.png,2
400,dc354_silkcut_002_bottom_084.png,1
401,samples_fake_cond_BigGAN_broken_1151_.jpg,2
402,dc354_discolored_003_top_003.png,1
403,samples_fake_cond_BigGAN_silkcut_4330_.jpg,3
404,samples_fake_cond_BigGAN_broken_766_.jpg,2
405,dc354_broken_000_bottom_172.png,2
406,new_dc317_broken_000_bottom_152.png,1
407,samples_fake_cond_BigGAN_silkcut_1774_.jpg,3
408,samples_fake_cond_BigGAN_discolored_79_.jpg,0
409,new_dc317_discolored_000_bottom_178.png,0
410,dc354_silkcut_003_top_237.png,2
411,new_dc317_discolored_000_bottom_277.png,0
412,samples_fake_cond_BigGAN_discolored_3447_.jpg,0
413,dc354_broken_004_top_156.png,0
414,dc354_discolored_005_top_201.png,2
415,new_dc317_silkcut_001_top_113.png,1
416,samples_fake_cond_BigGAN_silkcut_4468_.jpg,3
417,new_dc317_silkcut_000_top_158.png,2
418,dc354_discolored_005_bottom_124.png,3
419,new_dc354_broken_001_bottom_119.png,2
420,samples_fake_cond_BigGAN_silkcut_406_.jpg,3
421,dc354_broken_004_bottom_041.png,2
422,samples_fake_cond_BigGAN_silkcut_2349_.jpg,3
423,dc354_silkcut_001_bottom_166.png,3
424,dc354_discolored_004_bottom_234.png,0
425,samples_fake_cond_BigGAN_discolored_1604_.jpg,0
426,dc354_broken_002_bottom_216.png,2
427,new_dc317_silkcut_000_top_063.png,0
428,samples_fake_cond_BigGAN_broken_1304_.jpg,2
429,new_dc317_discolored_000_top_277.png,1
430,samples_fake_cond_BigGAN_broken_66_.jpg,2
431,samples_fake_cond_BigGAN_broken_223_.jpg,2
432,new_dc317_broken_000_bottom_120.png,3
433,new_dc317_broken_002_top_017.png,0
434,samples_fake_cond_BigGAN_silkcut_2252_.jpg,3
435,samples_fake_cond_BigGAN_broken_1419_.jpg,2
436,samples_fake_cond_BigGAN_discolored_3299_.jpg,0
437,samples_fake_cond_BigGAN_discolored_1607_.jpg,0
438,new_dc354_discolored_002_top_060.png,1
439,dc354_broken_002_top_225.png,1
440,new_dc354_broken_001_bottom_256.png,0
441,samples_fake_cond_BigGAN_broken_1477_.jpg,2
442,samples_fake_cond_BigGAN_broken_375_.jpg,2
443,dc354_discolored_003_top_215.png,2
444,new_dc317_broken_002_bottom_305.png,2
445,dc354_discolored_002_bottom_022.png,1
446,dc354_broken_004_bottom_047.png,2
447,dc354_broken_002_top_062.png,0
448,new_dc317_silkcut_001_top_059.png,0
449,samples_fake_cond_BigGAN_discolored_2447_.jpg,0
450,samples_fake_cond_BigGAN_discolored_1472_.jpg,0
451,new_dc354_silkcut_000_top_112.png,1
452,new_dc354_broken_001_bottom_020.png,2
453,new_dc354_broken_001_bottom_300.png,0
454,samples_fake_cond_BigGAN_silkcut_4477_.jpg,3
455,samples_fake_cond_BigGAN_discolored_4131_.jpg,0
456,new_dc354_silkcut_000_bottom_003.png,1
457,samples_fake_cond_BigGAN_discolored_1392_.jpg,0
458,samples_fake_cond_BigGAN_discolored_3554_.jpg,0
459,new_dc354_discolored_002_bottom_110.png,0
460,dc354_silkcut_001_bottom_108.png,3
461,samples_fake_cond_BigGAN_silkcut_525_.jpg,3
462,samples_fake_cond_BigGAN_discolored_4013_.jpg,0
463,dc354_silkcut_001_bottom_278.png,3
464,samples_fake_cond_BigGAN_silkcut_3631_.jpg,3
465,samples_fake_cond_BigGAN_discolored_2998_.jpg,0
466,new_dc317_broken_001_bottom_134.png,1
467,samples_fake_cond_BigGAN_broken_1171_.jpg,2
468,new_dc354_discolored_001_top_005.png,1
469,samples_fake_cond_BigGAN_silkcut_2528_.jpg,3
470,dc354_broken_002_top_036.png,2
471,samples_fake_cond_BigGAN_discolored_1852_.jpg,0
472,new_dc317_broken_000_top_003.png,2
473,dc354_discolored_001_top_023.png,0
474,samples_fake_cond_BigGAN_discolored_1524_.jpg,0
475,samples_fake_cond_BigGAN_silkcut_4012_.jpg,3
476,new_dc354_discolored_000_bottom_210.png,1
477,new_dc317_discolored_002_bottom_066.png,0
478,new_dc354_silkcut_000_top_128.png,3
479,samples_fake_cond_BigGAN_discolored_3703_.jpg,0
480,new_dc317_silkcut_000_top_294.png,2
481,dc354_broken_000_top_075.png,2
482,samples_fake_cond_BigGAN_silkcut_628_.jpg,3
483,new_dc354_broken_000_bottom_230.png,2
484,samples_fake_cond_BigGAN_discolored_272_.jpg,0
485,new_dc317_silkcut_000_top_278.png,1
486,new_dc317_discolored_000_bottom_153.png,2
487,samples_fake_cond_BigGAN_silkcut_1558_.jpg,3
488,new_dc354_discolored_001_top_029.png,1
489,dc354_silkcut_002_top_187.png,3
490,dc354_silkcut_002_top_190.png,3
491,dc354_silkcut_000_top_140.png,3
492,new_dc317_silkcut_001_top_143.png,0
493,samples_fake_cond_BigGAN_silkcut_3208_.jpg,3
494,samples_fake_cond_BigGAN_broken_698_.jpg,2
495,new_dc317_broken_000_bottom_233.png,2
496,samples_fake_cond_BigGAN_discolored_1632_.jpg,0
497,samples_fake_cond_BigGAN_broken_264_.jpg,2
498,new_dc317_broken_000_bottom_234.png,1
499,new_dc317_silkcut_000_bottom_055.png,0
500,new_dc354_discolored_001_top_069.png,1
501,dc354_discolored_006_top_013.png,1
502,dc354_silkcut_000_top_022.png,0
503,new_dc354_discolored_002_bottom_040.png,1
504,dc354_silkcut_000_bottom_197.png,1
505,new_dc354_broken_001_bottom_233.png,0
506,dc354_broken_001_top_175.png,1
507,new_dc354_discolored_001_bottom_120.png,2
508,dc354_broken_004_top_094.png,2
509,dc354_broken_003_top_082.png,2
510,new_dc354_silkcut_000_bottom_117.png,0
511,dc354_discolored_006_bottom_031.png,0
512,dc354_broken_000_top_197.png,1
513,samples_fake_cond_BigGAN_silkcut_1417_.jpg,3
514,new_dc354_broken_001_bottom_307.png,2
515,samples_fake_cond_BigGAN_silkcut_2497_.jpg,3
516,samples_fake_cond_BigGAN_silkcut_3975_.jpg,3
517,samples_fake_cond_BigGAN_silkcut_1827_.jpg,3
518,samples_fake_cond_BigGAN_discolored_1258_.jpg,0
519,samples_fake_cond_BigGAN_discolored_3257_.jpg,0
520,samples_fake_cond_BigGAN_discolored_90_.jpg,0
521,new_dc354_broken_000_bottom_240.png,0
522,samples_fake_cond_BigGAN_broken_1427_.jpg,2
523,samples_fake_cond_BigGAN_silkcut_3731_.jpg,3
524,new_dc354_discolored_000_top_245.png,1
525,new_dc354_broken_002_bottom_308.png,2
526,dc354_silkcut_000_bottom_204.png,1
527,samples_fake_cond_BigGAN_discolored_15_.jpg,0
528,samples_fake_cond_BigGAN_silkcut_4439_.jpg,3
529,dc354_broken_004_bottom_042.png,2
530,samples_fake_cond_BigGAN_silkcut_1071_.jpg,3
531,new_dc354_broken_002_bottom_141.png,2
532,dc354_discolored_002_top_289.png,0
533,samples_fake_cond_BigGAN_discolored_1254_.jpg,0
534,new_dc317_silkcut_001_top_247.png,1
535,samples_fake_cond_BigGAN_discolored_1384_.jpg,0
536,new_dc317_discolored_002_top_135.png,2
537,new_dc317_broken_001_top_255.png,2
538,new_dc317_broken_001_top_007.png,2
539,new_dc317_silkcut_001_bottom_056.png,3
540,samples_fake_cond_BigGAN_silkcut_115_.jpg,3
541,dc354_broken_002_top_267.png,2
542,dc354_broken_001_bottom_212.png,2
543,samples_fake_cond_BigGAN_discolored_2792_.jpg,0
544,dc354_silkcut_003_top_233.png,0
545,samples_fake_cond_BigGAN_discolored_424_.jpg,0
